id,(Intercept),TTX_WholeLow
d75121fb03fffe5435558d345a2e07d1,0.08762527107175233,0.12819476462573995
81367b5fa1d576dacb826873f869c1a8,1.082947928196803,1.186714268791914
dc5030eb18fe395a50b8235f2e583dbd,0.6036005618246009,0.6643679892652916
cfa6bd8ad2d98cd7e529771769d3eb46,0.08762527107175183,0.13673328690520709
b2169de7b5980a96680c0a9cff5fbe7a,0.0876252710717526,0.18847178416585283
6c891abaa8f2147383dd332e601800eb,0.7243965517781682,0.7487993925584169
325fb648c013e42172efe98f440e20ca,0.08762527107175208,0.13027296716072176
c9b59f5c602850f9557e232d54d3681c,0.3978054696378641,0.42035619159521603
f639919294e0a3c68edd32f61444186b,0.0876252710717521,0.16823026852298448
dc8035495ae3fe279fe3718f749059be,0.08762527107175183,0.13821608925004814
848dc675af4d8c23f8441947ee836a6c,0.10687883798475033,0.16494958052036585
093d873a3a18c95b35baa7d66ee25bfa,0.16693734528129545,0.183582093641379
725160d504c7ee1fee14ac2af635f256,1.0150906702738758,1.0192810712424474
a5e3cfb18eb2fd335108bf5b8d60b739,0.22327493733048143,0.308624987547274
9db3103813997fb1847360e95c8292e6,0.35398121399410404,0.3770284046533793
f59eb777bfe41f27f84f114609d558ce,0.0876252710717526,0.1846309547346329
e52a5d6f0e2560fe327b2f502dd5a024,0.4044488437751844,0.48197057086504064
11f63e800d538ce61113253faf0f0363,0.08762527107175233,0.14012891869910987
395e59abd70b53c9f797408cbdb91232,0.41307599857767674,0.4294568681092984
38bfbd3a2cf83da8fe03cea0f6b4f5f3,0.33340644930536345,0.3572490545580044
ebf0807a4b1e2de928c1e7b86d36d165,0.3978054696378641,0.42965184498110875
063c374ce845efba43aa5873a76bd480,0.08762527107175258,0.24503360098537452
fe29ad7d3102f991cc01a58c676bbe7a,0.26102195032276154,0.3402947730184475
d733870ab64047b6a503a4d6e822bb26,0.34214315970196446,0.3546488770013966
ae614740509864ffce4a5216cf25c955,0.8694083592986763,0.985570510660899
e2c2378854d7ebe603930132eac4804d,0.08762527107175157,0.32082108347783006
0d87b112bc336b97248bf4757a668689,1.1844096876240173,1.2523127586351972
50a3b56e0b7db75ee9daccf7a751ba41,0.08762527107175158,0.2981446166857691
57a2e66edda8cc7b4bc16d7d2663589c,0.0876252710717522,0.11268778329800994
04897b86514d3f55b3be6f00248846a0,0.4271423006080837,0.473820749205025
32cfdd0837255fb3842fc282e432ec52,0.08762527107175563,0.4758320433557601
9584999a350ce2d83a4317a0fad6782b,0.08762527107175208,0.15530771983911817
76a512328fab5191bbe0aab598138c3e,0.856137319478815,0.989960053366138
9c6fba5073178ddcfceb388ba50e74bf,0.08762527107175208,0.13219167070500923
ffc4c5e4efd3429ea1d3331cd10e963a,0.13675315953973116,0.1731781876217883
1ea83794b96a00695927de44a90aa26d,0.25957537935866876,0.4504147185778612
365bc413ed3cf82d8737939b5581c3cc,0.08762527107175208,0.15691427715160736
