id,(Intercept),TTX_WholeLow
d75121fb03fffe5435558d345a2e07d1,-0.49201351219595074,-0.3396311737069086
81367b5fa1d576dacb826873f869c1a8,1.115508104794125,0.10393544208117651
dc5030eb18fe395a50b8235f2e583dbd,1.125033355003801,0.4292532289107743
cfa6bd8ad2d98cd7e529771769d3eb46,-0.49201351219595396,0.7135352015239664
b2169de7b5980a96680c0a9cff5fbe7a,-0.4920135121959497,0.5077018243059138
6c891abaa8f2147383dd332e601800eb,1.1250454862768504,-0.8769870336975735
325fb648c013e42172efe98f440e20ca,-0.49201351219595213,-0.4191478451538917
c9b59f5c602850f9557e232d54d3681c,1.0971851080375286,-1.0029964976783088
f639919294e0a3c68edd32f61444186b,-0.4920135121959516,0.463932408320622
dc8035495ae3fe279fe3718f749059be,-0.4920135121959533,-0.26427148244544907
848dc675af4d8c23f8441947ee836a6c,0.8936906550993978,-0.9673331363573685
093d873a3a18c95b35baa7d66ee25bfa,1.057939672269816,-1.8094097047121374
725160d504c7ee1fee14ac2af635f256,1.124237371075164,-1.2460831236161578
a5e3cfb18eb2fd335108bf5b8d60b739,1.0486893766328638,0.5469742064001606
9db3103813997fb1847360e95c8292e6,1.1196416149268025,-0.8877241321160515
f59eb777bfe41f27f84f114609d558ce,-0.49201351219595013,0.16954773219182329
e52a5d6f0e2560fe327b2f502dd5a024,1.1221901596849433,-0.3982817240592542
11f63e800d538ce61113253faf0f0363,-0.4920135121959503,0.25309422883311367
395e59abd70b53c9f797408cbdb91232,1.0987530482120669,-1.1438950414959266
38bfbd3a2cf83da8fe03cea0f6b4f5f3,1.1180812240899725,-1.2399951424379272
ebf0807a4b1e2de928c1e7b86d36d165,1.097185108037528,-1.0221844126653845
063c374ce845efba43aa5873a76bd480,-0.4920135121959516,0.9944254181631708
fe29ad7d3102f991cc01a58c676bbe7a,1.068012727531046,0.2451747928855526
d733870ab64047b6a503a4d6e822bb26,1.0895307428725185,-1.4092953711118055
ae614740509864ffce4a5216cf25c955,1.085545082647148,0.15241604153147448
e2c2378854d7ebe603930132eac4804d,-0.49201351219594364,3.002162856259434
0d87b112bc336b97248bf4757a668689,1.3207140683709468,-0.7917694464567823
50a3b56e0b7db75ee9daccf7a751ba41,-0.49201351219595446,0.599859245416793
57a2e66edda8cc7b4bc16d7d2663589c,-0.49201351219595146,-0.3697152644044364
04897b86514d3f55b3be6f00248846a0,1.100048048264599,-0.5021169976382148
32cfdd0837255fb3842fc282e432ec52,-0.4920135121959317,1.750870939692083
9584999a350ce2d83a4317a0fad6782b,-0.49201351219595035,0.36603693239984464
76a512328fab5191bbe0aab598138c3e,1.1138499458767386,1.347802081610557
9c6fba5073178ddcfceb388ba50e74bf,-0.4920135121959525,0.2792715418054993
ffc4c5e4efd3429ea1d3331cd10e963a,0.698460050622109,-0.7331917348461792
1ea83794b96a00695927de44a90aa26d,2.594972496922952,1.6743866223816566
365bc413ed3cf82d8737939b5581c3cc,-0.49201351219595213,0.6910268195382002
2bf318d394050aea92803205510453f2,-0.49201351219595446,0.9479878792311878
5904d025fed7f448a7e798ef3c52422f,1.1020664328462941,-0.7757091934049728
119aab790720c7d15afd83ef2c0a7d0c,0.8254322097757204,-1.757285084074525
5c96ec70d2839b27eb48f2226c96e2ca,3.367038823138871,-1.7940127291496364
74840a9946731bb23d0ff9817fef0171,0.8254322097757202,-1.2821728632079477
04338dde4a4e0a3672ad77314fbd0ed6,0.8254322097757197,0.39779663435330664
4bf03fa8fb8cd66f79240593a6defce9,1.028915290359859,-1.2354654991564236
4990a28c16957c1eb8cadc95debb64e7,-0.4920135121959517,0.007569056275176674
e2b617a58d3064f7cd32aedd651816de,-0.4920135121959538,-0.18870705600097298
711ccf0affa8a0cd6d31008d5d9f0263,0.8254322097757214,-0.8176901432623571
e583c466bec1e423da089cb4a74e64c2,-0.49201351219595535,1.4312450019582912
0b5a2a634b682228a8ccb85a217b5d25,0.9521463891808176,-0.6323845733428456
33d5a2c7d222f0b503a88a922c1312e1,1.0133340646535272,0.8537438410537128
82a57bc2c9023d022c9fd31e0b20b9bf,1.1154815637962316,-0.9038476328973115
49819c3a579e7920a97a3e992f14774d,1.0927777361604796,-1.2980822885313876
4cf4fd02fdd37f4390cfc5c57a91305c,1.1164525026934546,1.1958196047957832
107aa7e6b56274803bffd1ccff5b2ee6,1.0926981347695786,-1.5619540369339249
6bedc317f20c597d0754e8968c211466,0.6984600506221176,0.6540087695263684
3fa661dcfb2fcd8c78952ad8ff653e4f,-0.4920135121959524,-0.13868045977096452
a73f8e627e6029adc45cf8ecd706b342,-0.4920135121959554,0.32295426990467413
8c8598245ea67244fb156b6f31192a41,0.7400828890064459,-0.025054682871006324
9d95739486220d18f60a14774f96072a,-0.49201351219595213,0.6621265970258788
233d552b80812f38eb5325cc571bdeb9,-0.4920135121959299,2.4739750913374414
758b519ac9cfae3f58838bf2a68c41bf,-0.4920135121959519,-0.3593502832145945
e78b852ec1d90a1d3199351848df4788,-0.49201351219594924,0.710514594244292
63159381296cc042b6e3272640ee5630,2.4725552506015234,-1.1301221257642546
b0234c750eee7cd5d3dbe0dc8245e43a,1.0486893766328573,-1.07166426097718
3ab466ec5dcd28eee0ad2fdc2a8c198e,0.5239292060519131,-0.6631903245400205
c5483f45323e238b2330cc591f0b6cd5,0.8936906550993988,-0.763606589671532
92280cb27b0a97b2163a1e187b675c0c,0.8936906550993979,-1.9156085341945164
8bc54d575f88d09b2ba16b7f571812ae,0.6984600506221099,0.02106077970597282
1bfa5c0bbafb3a1bff066a17234ff32e,1.3166347417541264,-1.4571458821046341
5ab15ef559d908236d35b2dd7613e9eb,1.0032975632162808,-1.7503639357905676
056c691d08e0f5eff3bf82c2792591b4,-0.4920135121959512,-0.0466595761842075
