id,(Intercept),TTX_RealLow
4bed8a20777ff2ab6505e6215b8b4acf,0.11781287497801267,0.1388351294322285
51b9202033b39f537d55be07efc088e6,0.026054898104339416,0.10318989335480633
bb03e6ea99adcfcf8083ec2c9af114fb,0.2002914176429645,0.23491454045510707
e5e45fe5960b838c45765068621efcd5,0.12615105501187238,0.18408438008280203
251b84415ac4fcbc21189f2339d85390,0.08821148933310795,0.10100464681210762
20ae2c7c8f5e858daa2d2be3521dda4d,0.19450853233570406,0.23417745979157695
6c891abaa8f2147383dd332e601800eb,0.09073392531399997,0.1043038792317083
64f3c8074bca3accef6b05c1b87a55fd,0.057817187820757066,0.09045071265038238
3a34654f2cc4575d2d3566a4632620c2,0.29299251707777524,0.39350606615872624
d23fbef2f31d48eda40876cdbc49933a,0.18076595901437292,0.20503461425194228
30339d4c01d7e1f5f59b4c145cf32395,0.09322067901427639,0.09716240935962459
1b60037e8dbac9689965bc3437c4d5c4,0.12570720573430744,0.1401705853615635
a01a505c56cba8ddaf28c9aa3ddb4e94,0.1128653895880111,0.12833325710113536
e1f7607f41be03ed337ddc9ec5d09656,0.07578453943479833,0.09018312751529299
4e47acfbc76c4d53dac24e44f8a3c2e2,0.026054898104339298,0.09995863984518684
e1b834f9456aa4710f5779c5a751f8c0,0.07565973129989867,0.20793232976032755
25d591aaa38ba58b1cb6ea9a636651c2,0.08355703644359336,0.10362576730732213
3fa661dcfb2fcd8c78952ad8ff653e4f,0.12069786106942845,0.13240593137510315
1b4570d13aa8fb0b3908cf38c16429d4,0.12503581603885003,0.16781495536786192
3c8ae6c12bbc277983b062ca00c0ccd4,0.08586543594274254,0.09984978507429755
f639919294e0a3c68edd32f61444186b,0.2554625185608496,0.31404267293166294
c677d167a86629ec901acc7c324f8a14,0.05895020029402995,0.1639076368191834
ce7cde4e91b8b4f1d259863d1e3aa8f4,0.1030302904239389,0.1206035502540783
c3eb354f0aa5d98cd343a59a91147488,0.18219643167699323,0.20278517972177354
5b0166761098e7f06ef757c1472d2502,0.20019091658621646,0.29828075310025204
23921781d22109366b576e7e0987530a,0.19095470175089468,0.3197242839496977
6818049170275557f72a7dbba53d5594,0.026054898104339294,0.11827761351735674
f0bf9af5b8b6243d39d5e2d8c0244fbe,0.16645169238448107,0.16869085539632084
4fbbe364adcde3a84f51a161ebfa54b7,0.14185119071167962,0.300831808149259
978abc4af322abdc16b459a62bce3daa,0.22869851234805103,0.2752487670523541
6d17a73adfb2cef70014c57198832c5d,0.039744248076483225,0.11579005990630005
bc4720c9888e5e20355ca6b3667eddf1,0.0820609687518501,0.09568006281230015
7b3a088d614f6471038f4e16af40cc4f,0.1408343057577211,0.1558119901831461
0e14720959023e974580467871fee963,0.026054898104339294,0.20083436081135161
b2169de7b5980a96680c0a9cff5fbe7a,0.17807991734132256,0.25340009611215053
75c0d9007ffde03799a9d9fba1550493,0.12815964410065506,0.14378091447865643
def856ad990cdfd996e3fe38bacba515,0.20407293728953357,0.2511856453382563
0f92757e95a22c97b79b46fbb9cb64b5,0.07336394507828517,0.08848322254436411
1f878f615fcfc8d7bd381a7841ac1e41,0.1179868777264785,0.1417974712031343
84ec1399e8ee3618cc0686f28b89dbcb,0.06627549923327486,0.2591039961149873
99e15df6215c1bb65156732aa7b5a036,0.12389903373016832,0.14608610511262438
805e633f669e5e954d57037440aa8f67,0.1413243574351962,0.1815698791734042
bc03a200af2224fb2a163c73b8d01417,0.09016299580784841,0.12439670847279893
237b0fff2663b253b3983ad320179f6e,0.30142772257372263,0.3026699699882128
4cf4fd02fdd37f4390cfc5c57a91305c,0.4073066825009314,0.5596374179804504
33d5a2c7d222f0b503a88a922c1312e1,0.07286935622677475,0.17661002676990642
056c691d08e0f5eff3bf82c2792591b4,0.20390881178229078,0.20792819326348422
3f3bd2785f8b02e99967c5caa7e27159,0.21108282269612275,0.21285299348152772
cb107c0f61808086f0ce518a5246c912,0.09617498072984328,0.10655066789087159
bffbcb58184abaea7e1080b5d41454a3,0.09625787134447819,0.15717758216242023
63bc89897ea0c2224a4623f98e709074,0.17061306563153192,0.2676814164101977
677929eac52be081cdae08a0b9c70eb2,0.1963707332325538,0.2512696223173498
72c093c210a6e3e6fe95f0b2c6e67cbd,0.20821615798414048,0.21001049317203427
dd27df27e55b4607445f2acf1d26b23e,0.351611821344085,0.46690405962758214
34aa31861212a9f72ffd8bf087ca47d2,0.20758461955079333,0.3013634778918697
cb16bfc7381e950d25bebd3434620749,0.21002364258986217,0.2849515698539478
588b5ccdde9b0d39d61568731d7e223f,0.18113030242419378,0.2167289502405604
d1074ae2dc5e81c326cd117fb2319d50,0.09878417959743467,0.11762166066150077
fb7f52176f8bd7925090fa2fe0e49c72,0.061583878894164265,0.07908106945244123
c537b46a3c7ac06cd030343688153e1e,0.17859348581266174,0.20395983652513297
808bb727326991fa4ea71fb89c052889,0.026054898104339353,0.11866478715442277
34f4c82d428d549642a1e0a03480d770,0.21860251985377063,0.2259800186061912
837f965e6ee3060ea475d06d2a9bdc2c,0.0806307940753338,0.10472565769708654
a76cf6f090911d7c422582536ef25565,0.07134194873686334,0.08809259017743233
5dce6a28c2cbe21f6f7c61270d871428,0.11337519913269574,0.13872678758623957
c5e588e40ec094955b423ad266521596,0.13117814568814115,0.16062189385589978
15408f7769e9326b6d205aac643a19bf,0.14668961086847773,0.1554686133475144
3ab466ec5dcd28eee0ad2fdc2a8c198e,0.24033383709506445,0.32425879351815046
99dd3e430c9e2aaddfa72d367718da8c,0.11264893404089607,0.11593196771052697
9300f96e4700122e2126eeebf4d8caf2,0.10004047905925181,0.1508130245112538
3434981c2375b08e6fb68549b366de17,0.10588257199487494,0.11682120189662505
a3a8b3b6100b748734187ce3a1fdc36a,0.16449303999319256,0.21193350121573323
2d7f17122dd3e46008558c20cca8f049,0.09332999113227998,0.10226611578740621
22d51b0155dead962a81a59a10feabf4,0.11124184033578483,0.11987679491499982
891019e319f5d8d088ed4f9379fd63ef,0.10697798872095421,0.1464366104070922
4b340d4ab032f993e153f30f25b51b0c,0.11737098768552064,0.15036577316666053
227d15e0b5646739ca76d91dff28e297,0.10891134129322479,0.17595714060445072
3c60d46a2a665d7d52cf349fd33e130a,0.03729475076390842,0.13539835486566235
3cd33a03d917bd4c5fb5c7dfd3406892,0.1395735349799181,0.16272840735689054
53fb6c850d94fd69833cc4c090b3287e,0.10541428676300874,0.11949725093811152
24f5bd76d68489a98acc946b420d86d9,0.1293307900563107,0.16422928857309463
04897b86514d3f55b3be6f00248846a0,0.16812706500861122,0.1933944083883683
501b7a4978b1b9b4fb4e09a6fedda78b,0.14439711431245159,0.1690585519971853
2cf52fda27c4762a1dd969684981b813,0.1668906444185339,0.23515926684882155
e6e57c26107207468660e16e3f0881cd,0.11177831159613957,0.1591891574214925
e5e203e12ca12350c7b572c4a4785850,0.2347725042782944,0.2731807217345544
63159381296cc042b6e3272640ee5630,0.17737462549325647,0.18749175556190104
16357c104069b5c62302e913480dce46,0.08072436827222765,0.1172336990985253
bfa5601349fb197d2b071b431af8fdd3,0.06406459218519614,0.07566215806393228
789b608b28e7eccadb7c5cc22a9114d3,0.02605489810433911,0.1201623145535366
b32cffd3798274e7cbb628b20283ba14,0.09189102550044077,0.12341339095608604
3e1d3f797174b65a155cf2231c9726d1,0.12255674652449566,0.1408934569554574
80a43ede0e1c87279463ad64cf26a27c,0.24182603517319498,0.3100256372998888
372754a408c5b7dd8247811ff1c98539,0.026054898104339204,0.08884212705920415
5c96ec70d2839b27eb48f2226c96e2ca,0.17535598698611357,0.1997889177861213
d84f02501eee8546d56f9171fe0abf5f,0.05205058031206651,0.1077257749852634
634539e30dc4241268dcdd8b2af824fc,0.06627549923327514,0.202639188747179
cefe8e06d5f549890a7a1f69527e6ec4,0.157526508098291,0.1780165285830076
8a923f632b2c1cb4f7ebef06ebaa83a6,0.08349330346077155,0.10415612260995212
4017bb1d3595f552906d6b9bced29f84,0.14920460207764571,0.18767382736836163
d1f00c6a54d53cdbc1d8211bd9eaeea1,0.08577136910832572,0.25626558437576813
4b140bfb47d29a60d5a528895c1b02bc,0.10758787497539048,0.12253986527727122
ba57b444a02cd902a1dde56f3a2e3b21,0.28263138720653114,0.3778311673658524
830573eff1cbc8f6004a6f8e43be125c,0.062283479070460425,0.22089639570195277
af020e5876bc34187ac093d9812817f1,0.11058723871523683,0.12358855098561872
6f62e67ac83a6692a507b2885404f840,0.09163811550230655,0.13306075432816883
5b2b2bfca7a5d09fb5114d5ed66ad42a,0.10435770246867844,0.11635788595574081
6b7958854a29714783a20032dbb992d8,0.10968507660940617,0.14208695810138525
2bf318d394050aea92803205510453f2,0.25828227155580324,0.27012314509136665
7b18d62fecb8b2a08028e9b01cabecfd,0.026054898104339235,0.0873219995258811
c74114b78f71642fecc5f4d81c140009,0.2164436167811503,0.24504509242654926
d15ebd6f0607d9ca5085892a0ac7afc3,0.026054898104339325,0.08120157467016435
33c14b40a4d663250dffefdb3ce1f5b4,0.03937935471602015,0.18061953674078937
4dcf1cb02cfd5c00ab843a21c37661b1,0.28710236646227644,0.3236674057492125
109f4635e7355fc97fc225888ccd3dda,0.192735817039315,0.24167008590114683
eb0231ba3fbed42cab59dba537374b26,0.21025787509665136,0.26648975006945136
e8a6b6b3775e995e1ee7ef54e16d9498,0.08180340964255912,0.10309271007207957
737fc8880d9195f62fe99e061c3d6d4f,0.11332780936168386,0.11659172857198179
8253a32e37cc65a796a92ee67b50d870,0.10397673243689262,0.12476127574526184
77585a4679860cbcebcd8c14905dbf44,0.09176540619891267,0.10655951371953203
636444acabe6b5f6bc6431666137856b,0.11367003956276087,0.11692440588210885
4d05365e5407c03aacf0963c04c5758b,0.12410836374145896,0.12709573064138224
