id,(Intercept),TTX_RealLow
4bed8a20777ff2ab6505e6215b8b4acf,-0.6511216896069622,0.7491571764284533
51b9202033b39f537d55be07efc088e6,-9.024950262416073,3.8621936297129036
bb03e6ea99adcfcf8083ec2c9af114fb,1.737194944744413,-0.41261137122940494
e5e45fe5960b838c45765068621efcd5,-0.9220606876407137,1.3442416367939845
251b84415ac4fcbc21189f2339d85390,-0.6278665242997983,0.1405592447705909
20ae2c7c8f5e858daa2d2be3521dda4d,3.644480499569012,-1.8094285038927143
6c891abaa8f2147383dd332e601800eb,-0.6321369422960972,0.26174770491748595
64f3c8074bca3accef6b05c1b87a55fd,-2.244100907404811,1.786390758681918
3a34654f2cc4575d2d3566a4632620c2,9.30568594854338,-4.3335378847487265
d23fbef2f31d48eda40876cdbc49933a,1.392271549546336,-0.6686345981466378
30339d4c01d7e1f5f59b4c145cf32395,0.1674766994328326,-1.191730898290479
1b60037e8dbac9689965bc3437c4d5c4,1.2473594829140955,-1.2365316440407341
a01a505c56cba8ddaf28c9aa3ddb4e94,0.23141473240675114,-0.12319039036846557
e1f7607f41be03ed337ddc9ec5d09656,-1.2291358432276585,0.7244840977843625
4e47acfbc76c4d53dac24e44f8a3c2e2,-9.024950262416112,3.874096191953903
e1b834f9456aa4710f5779c5a751f8c0,-2.238390370414828,2.8868048793156698
25d591aaa38ba58b1cb6ea9a636651c2,-1.7898170540307325,1.6608117217376208
3fa661dcfb2fcd8c78952ad8ff653e4f,1.1376637363176687,-1.2471256376764388
1b4570d13aa8fb0b3908cf38c16429d4,0.7038273669881574,1.1640793044985625
3c8ae6c12bbc277983b062ca00c0ccd4,-0.41437902994818393,-0.17875710587099752
f639919294e0a3c68edd32f61444186b,1.0544015576148864,-0.3234151776757844
c677d167a86629ec901acc7c324f8a14,-2.7844998967631986,2.986288197090177
ce7cde4e91b8b4f1d259863d1e3aa8f4,-0.1744682821800835,-0.18177326403020677
c3eb354f0aa5d98cd343a59a91147488,3.433412774976586,-3.006452683714554
5b0166761098e7f06ef757c1472d2502,10.24000483236522,-1.4345520640945384
23921781d22109366b576e7e0987530a,0.9655473960039181,1.800601339182454
6818049170275557f72a7dbba53d5594,-9.024950262416114,3.084302280479611
f0bf9af5b8b6243d39d5e2d8c0244fbe,2.6457136721887764,-3.2044574720817134
4fbbe364adcde3a84f51a161ebfa54b7,-0.3655639031019596,2.426864888329283
978abc4af322abdc16b459a62bce3daa,4.4617151356288876,-2.306066426234027
6d17a73adfb2cef70014c57198832c5d,-5.126659751079049,2.846916572150366
bc4720c9888e5e20355ca6b3667eddf1,-0.296743362779026,-0.17597037482467068
7b3a088d614f6471038f4e16af40cc4f,0.8614701966584211,-0.6339273168528947
0e14720959023e974580467871fee963,-9.02495026241611,4.044843821939398
b2169de7b5980a96680c0a9cff5fbe7a,1.050723211157136,0.5221990018544289
75c0d9007ffde03799a9d9fba1550493,0.47334777705785275,-0.6994120309659959
def856ad990cdfd996e3fe38bacba515,0.6507408113746712,-0.07511388611320911
0f92757e95a22c97b79b46fbb9cb64b5,-1.3817275155797362,0.8312957806294412
1f878f615fcfc8d7bd381a7841ac1e41,0.912728736659838,0.11642489620132522
84ec1399e8ee3618cc0686f28b89dbcb,-2.7090965550009076,2.848785137971863
99e15df6215c1bb65156732aa7b5a036,1.043013261409286,-0.3985646655353671
805e633f669e5e954d57037440aa8f67,-0.24441477131874675,2.027739213427115
bc03a200af2224fb2a163c73b8d01417,-1.3268016208042879,1.8252210445089516
237b0fff2663b253b3983ad320179f6e,4.724855033549473,-5.036447606808126
4cf4fd02fdd37f4390cfc5c57a91305c,10.374376172852244,-2.514005197763898
33d5a2c7d222f0b503a88a922c1312e1,-2.3654156334360397,2.4826211861658343
056c691d08e0f5eff3bf82c2792591b4,1.2085010724556076,-1.5022484768730668
3f3bd2785f8b02e99967c5caa7e27159,3.118227392645417,-3.562944458471033
cb107c0f61808086f0ce518a5246c912,0.21649579567534716,-0.5374123814796523
bffbcb58184abaea7e1080b5d41454a3,-1.075941811398596,1.9295969698158804
63bc89897ea0c2224a4623f98e709074,-0.42873364600641595,1.6517682356611605
677929eac52be081cdae08a0b9c70eb2,2.33332947551145,1.2045109210224278
72c093c210a6e3e6fe95f0b2c6e67cbd,2.64240111200614,-3.0968441210610833
dd27df27e55b4607445f2acf1d26b23e,10.016127774843445,-3.341021675257827
34aa31861212a9f72ffd8bf087ca47d2,8.852191153616458,-1.2766172318270916
cb16bfc7381e950d25bebd3434620749,9.761063754024953,-2.5137829272721266
588b5ccdde9b0d39d61568731d7e223f,2.1861268026022582,-0.871317787928011
d1074ae2dc5e81c326cd117fb2319d50,0.1471287873645682,-0.00803342650715938
fb7f52176f8bd7925090fa2fe0e49c72,-1.8887886021396914,0.7276345499647223
c537b46a3c7ac06cd030343688153e1e,2.3253466097688755,-1.6963693605399568
808bb727326991fa4ea71fb89c052889,-9.02495026241609,3.454291839581001
34f4c82d428d549642a1e0a03480d770,1.5158677243574166,-1.5512824597787636
837f965e6ee3060ea475d06d2a9bdc2c,-1.2198649690449974,0.8922552012752456
a76cf6f090911d7c422582536ef25565,-0.4987365313396116,-0.23106234696887468
5dce6a28c2cbe21f6f7c61270d871428,-0.06665605147025568,0.8524671266647001
c5e588e40ec094955b423ad266521596,0.24205317925555725,0.5578665952213966
15408f7769e9326b6d205aac643a19bf,0.3473208934153958,-0.5066078420218774
3ab466ec5dcd28eee0ad2fdc2a8c198e,6.577063003809043,-2.0936500678173235
99dd3e430c9e2aaddfa72d367718da8c,0.37099354017349856,-1.2246077021405175
9300f96e4700122e2126eeebf4d8caf2,-0.1684810602358015,0.1525029930681243
3434981c2375b08e6fb68549b366de17,-0.029776741455339956,-0.43037441719976727
a3a8b3b6100b748734187ce3a1fdc36a,2.6841654083312325,-0.2825124788419107
2d7f17122dd3e46008558c20cca8f049,-0.8494358666548043,0.35903170134867196
22d51b0155dead962a81a59a10feabf4,-0.044918312234161574,-0.4486273967327908
891019e319f5d8d088ed4f9379fd63ef,0.5314074481755559,1.3502379459459504
4b340d4ab032f993e153f30f25b51b0c,0.01860439757687361,0.5734737051191995
227d15e0b5646739ca76d91dff28e297,-0.72126993412404,3.266223777538017
3c60d46a2a665d7d52cf349fd33e130a,-4.711964563588867,1.8453002825143876
3cd33a03d917bd4c5fb5c7dfd3406892,-0.3210168218330612,0.672029294408185
53fb6c850d94fd69833cc4c090b3287e,-0.6429360086344357,0.9212394138785442
24f5bd76d68489a98acc946b420d86d9,2.597363796157,-1.0489091946670466
04897b86514d3f55b3be6f00248846a0,1.1256915290173464,-0.11585740363423423
501b7a4978b1b9b4fb4e09a6fedda78b,1.130061400173004,-0.4613572670342417
2cf52fda27c4762a1dd969684981b813,-0.06699134782941288,0.9837765686286384
e6e57c26107207468660e16e3f0881cd,0.34377686241369054,1.6732006313740315
e5e203e12ca12350c7b572c4a4785850,2.6544263140271136,-0.8699174686279679
63159381296cc042b6e3272640ee5630,1.7166467592162833,-1.7341767551132492
16357c104069b5c62302e913480dce46,-1.020381582034362,0.8838617533225115
bfa5601349fb197d2b071b431af8fdd3,-2.07225082641202,1.2433695285114044
789b608b28e7eccadb7c5cc22a9114d3,-9.024950262416178,3.17456902907342
b32cffd3798274e7cbb628b20283ba14,0.6009368342248479,0.5893689069104316
3e1d3f797174b65a155cf2231c9726d1,0.9552015779838979,-1.0442029456833224
80a43ede0e1c87279463ad64cf26a27c,7.624289309229661,-3.79529431877781
372754a408c5b7dd8247811ff1c98539,-9.024950262416143,3.9943254233796632
5c96ec70d2839b27eb48f2226c96e2ca,1.1588736087639848,-0.20870576809838942
d84f02501eee8546d56f9171fe0abf5f,-3.7566487826638353,2.6200521319182135
634539e30dc4241268dcdd8b2af824fc,-2.7090965550008956,4.005067936611435
cefe8e06d5f549890a7a1f69527e6ec4,1.1946624091944662,-0.595416351291359
8a923f632b2c1cb4f7ebef06ebaa83a6,-1.3528474052261723,0.9905136481441813
4017bb1d3595f552906d6b9bced29f84,1.8222720661279639,-0.6062876319464984
d1f00c6a54d53cdbc1d8211bd9eaeea1,-1.2818193254493317,2.1498699143067834
4b140bfb47d29a60d5a528895c1b02bc,0.22150989997698486,-0.5418060778438805
ba57b444a02cd902a1dde56f3a2e3b21,8.62285652540352,-3.568728184578303
830573eff1cbc8f6004a6f8e43be125c,-2.953448242408724,3.5837378804551148
af020e5876bc34187ac093d9812817f1,0.2089609411591439,-0.4120257506423369
6f62e67ac83a6692a507b2885404f840,-1.5384143498707135,2.709123311272582
5b2b2bfca7a5d09fb5114d5ed66ad42a,0.13573821107865464,-0.3607712490571185
6b7958854a29714783a20032dbb992d8,0.5436018183964878,0.019293957640518427
2bf318d394050aea92803205510453f2,3.7830909164104707,-3.6253913911178204
7b18d62fecb8b2a08028e9b01cabecfd,-9.024950262416136,3.946257743968313
c74114b78f71642fecc5f4d81c140009,1.6336458059526735,-0.7763606329236147
